TIME(sec.)  SKO_Fi  SKO_Lm  SKO_Vn  SKO_Ve  e_Fi_ofk  e_Lm_ofk  e_Vn  e_Ve
1.000000000000   0.000002526615   0.000002526615   3.156204826438   3.156195677946   0.000000306058   0.000000096458   0.217604090615   0.165488255976   
2.000000000000   0.000000249053   0.000000249031   0.625997849276   0.624069350039   -0.000000000658   0.000000003029   0.054387112194   -0.005015959045   
3.000000000000   0.000000179949   0.000000179889   0.459801673104   0.443094639831   0.000000000197   0.000000001204   0.135543392640   -0.006052864918   
4.000000000000   0.000000151500   0.000000151396   0.399145315109   0.361687970695   -0.000000001016   -0.000000001140   0.166956944689   -0.013906973063   
5.000000000000   0.000000136322   0.000000136171   0.363998953462   0.312573792004   -0.000000001012   0.000000000284   0.153053027144   -0.011576296808   
6.000000000000   0.000000127340   0.000000127143   0.332889289758   0.278206972831   0.000000000084   -0.000000000523   0.127475671859   -0.004310438871   
7.000000000000   0.000000121744   0.000000121498   0.300923803969   0.252179846947   0.000000000772   -0.000000000205   0.100577773520   0.005049125520   
8.000000000000   0.000000118150   0.000000117853   0.268992131835   0.231769783909   -0.000000000763   0.000000000082   0.081047269785   0.012833705685   
9.000000000000   0.000000115789   0.000000115442   0.237781531736   0.215409473036   -0.000000000123   0.000000000163   0.064408246063   0.021902684661   
10.000000000000   0.000000114193   0.000000113808   0.209886950153   0.201965157447   0.000000000019   0.000000000047   0.048619441747   0.030628883705   
11.000000000000   0.000000113061   0.000000112669   0.190675918048   0.190789656168   0.000000000085   -0.000000000142   0.031518144487   0.040150330156   
12.000000000000   0.000000112206   0.000000111845   0.186209614817   0.181680159771   0.000000000469   -0.000000000076   0.015308510241   0.051304290212   
13.000000000000   0.000000111550   0.000000111221   0.188978325103   0.174800321774   0.000000000387   -0.000000000109   0.010941248220   0.065817467998   
14.000000000000   0.000000111067   0.000000110730   0.183307274767   0.171528515204   -0.000000000018   0.000000000232   0.018149782236   0.084037373692   
15.000000000000   0.000000110690   0.000000110340   0.166939276808   0.174277023698   0.000000000485   -0.000000000073   0.046546779634   0.100346660089   
16.000000000000   0.000000110319   0.000000110056   0.163200556494   0.183955101767   0.000000000486   -0.000000000334   0.072189999581   0.115202710424   
