TIME(sec.)  SKO_Fi  SKO_Lm  SKO_Vn  SKO_Ve  e_Fi_ofk  e_Lm_ofk  e_Vn  e_Ve
1.000000000000   0.000002526615   0.000002526615   3.156204830413   3.156195682044   0.000000306058   0.000000096458   0.217604159650   0.165487182708   
2.000000000000   0.000000249053   0.000000249031   0.625938857083   0.624070812157   -0.000000000658   0.000000003029   0.053532423829   -0.004571268925   
3.000000000000   0.000000179949   0.000000179889   0.459435178611   0.443096638995   0.000000000198   0.000000001204   0.134146602504   -0.006314800921   
4.000000000000   0.000000151500   0.000000151396   0.399164237303   0.361569809493   -0.000000001015   -0.000000001139   0.167088488846   -0.011108547971   
5.000000000000   0.000000136322   0.000000136171   0.363127460873   0.312426096073   -0.000000001011   0.000000000291   0.151949877668   -0.009769275206   
6.000000000000   0.000000127340   0.000000127143   0.331116009969   0.278161182200   0.000000000085   -0.000000000517   0.126170132432   -0.003970244830   
7.000000000000   0.000000121743   0.000000121498   0.299288662769   0.252183208081   0.000000000776   -0.000000000201   0.100047934296   0.004873277582   
8.000000000000   0.000000118149   0.000000117853   0.267801671693   0.231808195463   -0.000000000751   0.000000000077   0.081044900735   0.011659386650   
9.000000000000   0.000000115787   0.000000115442   0.236075757486   0.215392914317   -0.000000000105   0.000000000143   0.063626639062   0.021009373047   
10.000000000000   0.000000114189   0.000000113808   0.208321488696   0.201969495450   0.000000000030   0.000000000028   0.046833780054   0.030687569167   
11.000000000000   0.000000113053   0.000000112669   0.190572075585   0.190896588084   0.000000000054   -0.000000000148   0.028120782185   0.041046947925   
12.000000000000   0.000000112196   0.000000111845   0.189311260505   0.181863650941   0.000000000331   -0.000000000058   0.009461030353   0.052352692660   
13.000000000000   0.000000111548   0.000000111222   0.194772772799   0.175422508076   0.000000000091   -0.000000000057   0.003807289322   0.067907340223   
14.000000000000   0.000000111086   0.000000110732   0.188276019693   0.172483767807   -0.000000000443   0.000000000326   0.012094545696   0.086073635742   
15.000000000000   0.000000110728   0.000000110346   0.169928042863   0.174913477931   -0.000000000013   0.000000000043   0.041140893033   0.101691149769   
16.000000000000   0.000000110359   0.000000110068   0.160736107317   0.184979026043   -0.000000000022   -0.000000000181   0.068010673257   0.117401941898   
17.000000000000   0.000000109978   0.000000109907   0.196029092688   0.195944459717   -0.000000000385   -0.000000000146   0.088083248396   0.116517423913   
18.000000000000   0.000000109842   0.000000109769   0.250250987851   0.196295967665   0.000000000458   -0.000000000285   0.056455393171   0.094601652576   
19.000000000000   0.000000110022   0.000000109564   0.277817872680   0.186717967104   -0.000000000126   0.000000000478   0.004390800469   0.071313475616   
20.000000000000   0.000000110293   0.000000109334   0.279479224059   0.176188450243   0.000000000340   -0.000000000057   -0.029477456919   0.067407443389   
21.000000000000   0.000000110529   0.000000109132   0.270993448579   0.168461189962   0.000000000443   -0.000000000260   -0.053588776934   0.066234716697   
22.000000000000   0.000000110712   0.000000108976   0.258582758108   0.163272232841   -0.000000000138   0.000000000027   -0.058719126421   0.068795287947   
23.000000000000   0.000000110846   0.000000108861   0.245741283580   0.159792822995   0.000000000282   -0.000000000416   -0.063673014462   0.068539365077   
24.000000000000   0.000000110940   0.000000108782   0.233457213883   0.157231378057   0.000000000141   0.000000000022   -0.056154955704   0.067126279903   
25.000000000000   0.000000110999   0.000000108727   0.222088226313   0.155070087001   -0.000000000061   0.000000000036   -0.048515165740   0.069957762986   
26.000000000000   0.000000111024   0.000000108687   0.211599669813   0.153006533172   0.000000000364   -0.000000000326   -0.048420305131   0.066506760784   
27.000000000000   0.000000111018   0.000000108653   0.201792938659   0.150954879195   0.000000000350   0.000000000466   -0.045158698579   0.063404157167   
28.000000000000   0.000000110981   0.000000108619   0.192682016249   0.148870062903   0.000000000060   -0.000000000124   -0.043271572801   0.062043371374   
29.000000000000   0.000000110913   0.000000108579   0.184118987530   0.146728371170   0.000000000463   0.000000000769   -0.045296100132   0.060228948599   
30.000000000000   0.000000110814   0.000000108529   0.176067099070   0.144543529925   -0.000000000492   0.000000000103   -0.043980367043   0.057230819247   
31.000000000000   0.000000110683   0.000000108467   0.168411047543   0.142323848101   -0.000000000107   0.000000000071   -0.045344067561   0.055364861564   
32.000000000000   0.000000110519   0.000000108392   0.161202949673   0.140085900286   -0.000000000118   -0.000000000379   -0.038867797632   0.053644090277   
33.000000000000   0.000000110322   0.000000108302   0.154448002240   0.137847682674   -0.000000000086   -0.000000000031   -0.029363841941   0.048416886919   
34.000000000000   0.000000110092   0.000000108199   0.148173055775   0.135629577030   -0.000000000189   0.000000000514   -0.023916818576   0.045661300848   
35.000000000000   0.000000109831   0.000000108082   0.142322996899   0.133463634698   0.000000000523   0.000000000340   -0.018493318446   0.044009152611   
36.000000000000   0.000000109540   0.000000107953   0.136880949601   0.131361134939   0.000000000369   0.000000000244   -0.010509492420   0.045022032571   
37.000000000000   0.000000109219   0.000000107814   0.131954515669   0.129359007509   0.000000000236   0.000000000189   -0.002938519633   0.045380442621   
38.000000000000   0.000000108872   0.000000107665   0.127608178200   0.127482770728   0.000000000208   0.000000000443   0.004091152895   0.047112490222   
39.000000000000   0.000000108506   0.000000107510   0.123940327464   0.125714666874   -0.000000000895   0.000000000810   0.008503917717   0.045958178101   
40.000000000000   0.000000108129   0.000000107350   0.121024282184   0.124055979691   0.000000000289   -0.000000000058   0.016313737781   0.043559290556   
41.000000000000   0.000000107751   0.000000107187   0.118918517943   0.122510544102   0.000000000397   -0.000000000241   0.025273113759   0.043415603250   
42.000000000000   0.000000107385   0.000000107023   0.117657903455   0.121044263670   -0.000000000013   -0.000000000492   0.031072529788   0.043465681066   
43.000000000000   0.000000107045   0.000000106859   0.117223963460   0.119661921855   -0.000000000279   -0.000000000416   0.036364319306   0.044909303398   
44.000000000000   0.000000106746   0.000000106695   0.117500270075   0.118349103803   0.000000000198   -0.000000000102   0.037786914062   0.041994926438   
45.000000000000   0.000000106501   0.000000106530   0.118285104829   0.117059079759   -0.000000000006   -0.000000000360   0.041415726104   0.043883522987   
46.000000000000   0.000000106315   0.000000106364   0.119358676748   0.115770922467   0.000000000184   -0.000000000616   0.048260895021   0.040692005032   
47.000000000000   0.000000106191   0.000000106194   0.120502826316   0.114384777630   0.000000000142   0.000000000388   0.050313460969   0.041771612741   
48.000000000000   0.000000106124   0.000000106018   0.121508279305   0.112957006122   0.000000000076   -0.000000000370   0.054099549503   0.041987247346   
49.000000000000   0.000000106102   0.000000105833   0.122258162890   0.111494540860   0.000000000241   0.000000000105   0.056995448472   0.038833647353   
50.000000000000   0.000000106113   0.000000105640   0.122660312988   0.109946505902   0.000000000683   0.000000000269   0.058855450007   0.041348736885   
51.000000000000   0.000000106142   0.000000105436   0.122692358094   0.108261289935   0.000000000372   -0.000000000241   0.055470838952   0.040548403438   
52.000000000000   0.000000106177   0.000000105219   0.122280908639   0.106463262928   0.000000000124   -0.000000000386   0.052867444774   0.039574857771   
53.000000000000   0.000000106205   0.000000104988   0.121526845558   0.104617309642   0.000000000030   -0.000000000451   0.049335685137   0.036847286742   
54.000000000000   0.000000106218   0.000000104744   0.120443868761   0.102747662858   0.000000000196   -0.000000000238   0.051612507904   0.036819950808   
55.000000000000   0.000000106211   0.000000104489   0.119127547357   0.100893322333   0.000000000401   -0.000000000024   0.049962741724   0.033947699725   
56.000000000000   0.000000106179   0.000000104223   0.117661489255   0.099019462953   0.000000000473   -0.000000000107   0.051150459901   0.031329194158   
57.000000000000   0.000000106123   0.000000103947   0.115969679779   0.097137675690   -0.000000000076   -0.000000000172   0.047493745410   0.026560567719   
58.000000000000   0.000000106039   0.000000103662   0.114129442628   0.095300289185   0.000000000795   0.000000000154   0.046481066209   0.025986976843   
59.000000000000   0.000000105929   0.000000103369   0.112220846637   0.093509491784   -0.000000000162   -0.000000000130   0.043559965254   0.023116238069   
60.000000000000   0.000000105793   0.000000103070   0.110263897317   0.091738302890   0.000000000060   -0.000000000114   0.040798677626   0.019626420245   
61.000000000000   0.000000105633   0.000000102764   0.108234189940   0.090006889237   -0.000000000082   -0.000000000376   0.035872171856   0.014632470337   
62.000000000000   0.000000105450   0.000000102453   0.106206739364   0.088321751466   0.000000000181   -0.000000000200   0.031981067860   0.016817018500   
63.000000000000   0.000000105247   0.000000102139   0.104186482954   0.086690520836   0.000000000327   -0.000000000037   0.033249996205   0.016796552979   
64.000000000000   0.000000105025   0.000000101820   0.102193452585   0.085100311035   0.000000000244   -0.000000000677   0.031241960207   0.014734896838   
65.000000000000   0.000000104787   0.000000101499   0.100194284631   0.083556370713   0.000000000140   -0.000000000375   0.028543741021   0.014217444446   
66.000000000000   0.000000104532   0.000000101175   0.098217124063   0.082048317699   -0.000000000104   -0.000000000067   0.024267568169   0.010664846282   
67.000000000000   0.000000104263   0.000000100849   0.096264554652   0.080567608701   0.000000000253   -0.000000000556   0.024365993946   0.010806419610   
68.000000000000   0.000000103981   0.000000100520   0.094342658650   0.079120652217   -0.000000000308   -0.000000000174   0.021993495640   0.009478784196   
69.000000000000   0.000000103687   0.000000100190   0.092472957248   0.077733019401   0.000000000396   0.000000000067   0.019475923629   0.009394935854   
70.000000000000   0.000000103383   0.000000099858   0.090635441819   0.076397793840   -0.000000000270   -0.000000000489   0.020420091612   0.011520319103   
71.000000000000   0.000000103069   0.000000099527   0.088858164732   0.075105743399   0.000000000536   -0.000000000313   0.021110119230   0.008639257124   
72.000000000000   0.000000102748   0.000000099195   0.087144980442   0.073849358135   0.000000000935   -0.000000000436   0.016883571297   0.006627948803   
73.000000000000   0.000000102421   0.000000098864   0.085485663135   0.072635884791   0.000000000327   -0.000000000484   0.017300332911   0.005221427066   
74.000000000000   0.000000102088   0.000000098533   0.083861774605   0.071475117343   0.000000000786   -0.000000000897   0.018493752954   0.005634779027   
75.000000000000   0.000000101751   0.000000098204   0.082282560910   0.070351600152   0.000000000196   -0.000000000670   0.013808178734   0.004301620350   
76.000000000000   0.000000101409   0.000000097877   0.080738575025   0.069266829078   0.000000000068   -0.000000000889   0.015842275630   0.002992243941   
77.000000000000   0.000000101063   0.000000097552   0.079261361631   0.068214581628   0.000000000489   -0.000000000633   0.013848875770   0.002993116006   
78.000000000000   0.000000100716   0.000000097228   0.077830941119   0.067186854405   -0.000000000018   -0.000000001066   0.011566259748   0.001098816959   
79.000000000000   0.000000100366   0.000000096906   0.076429462961   0.066175969231   0.000000000358   -0.000000000604   0.010475983015   -0.001465451187   
80.000000000000   0.000000100014   0.000000096585   0.075065211571   0.065179991382   0.000000000096   -0.000000000645   0.009676047635   -0.003490030430   
81.000000000000   0.000000099662   0.000000096265   0.073742068296   0.064198193828   0.000000000087   -0.000000000814   0.009790271158   -0.004354207467   
82.000000000000   0.000000099308   0.000000095945   0.072449889042   0.063241358821   0.000000000536   -0.000000000201   0.009623807610   -0.003547719818   
83.000000000000   0.000000098953   0.000000095626   0.071188649079   0.062314736519   0.000000000364   -0.000000000663   0.006775681793   -0.004288835262   
84.000000000000   0.000000098598   0.000000095308   0.069941276193   0.061409823894   -0.000000000119   -0.000000000807   0.004597602186   -0.006278540980   
